,battery_power,clock_speed,dual_sim,four_g,px_height,px_width,ram,talk_time,three_g,touch_screen,wifi,price_range,bluetooth,front_camera,memory,mobile_depth,mobile_weight,number_of_cores,camera_pixels,screen_height,screen_width
1073,1189,2.3,0,0.0,379,932,893,13.0,1,1.0,0,0.0,1,13.0,8.0,0.5,198,3,14.0,9,6.0
1074,518,2.4,0,1.0,489,710,2514,7.0,1,1.0,1,0.0,1,0.0,62.0,0.6,128,6,0.0,16,12.0
1075,1449,0.8,1,1.0,1518,1883,1032,8.0,1,1.0,1,0.0,0,3.0,10.0,0.2,144,1,12.0,10,0.0
1076,516,1.1,1,1.0,855,1401,819,10.0,1,1.0,1,0.0,0,0.0,39.0,0.4,91,5,7.0,8,0.0
1077,1569,0.8,1,0.0,1261,1383,3672,15.0,1,0.0,1,1.0,0,8.0,@,0.9,111,3,16.0,15,2.0
1078,1312,0.8,1,,115,1791,3833,17.0,0,1.0,0,1.0,1,0.0,24.0,0.9,156,6,0.0,14,13.0
1079,1893,0.5,1,0.0,1203,1432,1482,17.0,0,1.0,0,1.0,1,,23.0,0.1,179,8,3.0,15,7.0
1080,1076,2.5,0,0.0,545,1300,2043,14.0,0,0.0,0,0.0,0,3.0,14.0,0.2,105,5,4.0,7,5.0
1081,530,2.6,0,0.0,818,1090,1229,2.0,0,1.0,0,0.0,1,1.0,40.0,0.9,118,6,2.0,16,11.0
1082,1044,2.8,1,0.0,42,1262,1816,15.0,1,0.0,1,0.0,1,7.0,_,0.6,129,4,13.0,17,16.0
1083,1330,1.1,0,0.0,1103,1637,2166,4.0,1,0.0,0,1.0,0,,,0.7,126,7,20.0,10,1.0
1084,1836,1.1,1,0.0,168,1068,2469,7.0,1,1.0,1,1.0,0,0.0,14.0,0.7,104,5,1.0,18,6.0
1085,1741,0.5,0,1.0,719,755,2575,7.0,1,1.0,1,1.0,1,1.0,55.0,0.1,140,5,3.0,13,10.0
1086,1869,2.6,0,1.0,163,874,1375,19.0,1,0.0,0,,0,0.0,30.0,0.4,152,1,13.0,15,3.0
1087,1331,0.5,0,0.0,1162,1531,1732,11.0,1,0.0,1,0.0,0,_,55.0,0.9,146,3,15.0,6,2.0
1088,1655,0.5,1,1.0,626,1348,673,,1,,0,#,1,6.0,4.0,0.1,105,3,12.0,10,3.0
1089,605,1.5,0,1.0,329,656,2301,8.0,1,0.0,0,0.0,0,9.0,18.0,0.9,162,2,14.0,15,9.0
1090,1245,0.6,0,0.0,330,1434,2676,7.0,1,0.0,0,1.0,1,,30.0,0.7,105,5,3.0,17,8.0
1091,1709,0.8,0,1.0,956,1292,1781,17.0,1,0.0,0,1.0,1,8.0,58.0,0.8,136,2,10.0,18,3.0
1092,846,2.6,0,_,1140,1983,2248,13.0,1,0.0,0,1.0,1,0.0,58.0,,123,4,15.0,16,8.0
1093,1403,2.5,1,0.0,217,1623,921,18.0,1,0.0,0,??,1,3.0,62.0,0.9,90,4,13.0,14,13.0
1094,688,1.5,0,0.0,271,869,391,8.0,1,1.0,1,0.0,1,0.0,2.0,1.0,89,3,2.0,5,2.0
1095,775,2.5,1,N/A,444,1555,1719,18.0,1,1.0,1,0.0,1,1.0,10.0,0.1,185,7,14.0,19,3.0
1096,1154,2.0,0,1.0,1003,1827,3262,16.0,1,0.0,0,1.0,0,6.0,35.0,0.8,159,5,16.0,16,15.0
1097,1375,0.5,1,1.0,227,772,1947,15.0,1,,1,0.0,0,2.0,35.0,0.1,194,2,3.0,15,13.0
1098,1827,0.8,0,0.0,253,1764,2693,7.0,0,,1,1.0,1,4.0,61.0,0.9,130,7,9.0,8,3.0
1099,1697,0.5,0,1.0,88,1046,441,11.0,1,1.0,0,0.0,0,0.0,60.0,0.1,90,4,0.0,15,1.0
1100,741,1.5,0,0.0,334,594,1886,9.0,1,1.0,1,0.0,0,1.0,14.0,0.3,178,5,13.0,19,11.0
1101,1672,0.5,1,1.0,1281,1896,1267,,1,1.0,0,0.0,1,,32.0,0.7,174,1,20.0,17,4.0
1102,514,0.7,0,0.0,168,1320,687,20.0,1,1.0,1,0.0,1,4.0,57.0,0.1,186,3,7.0,6,0.0
1103,1375,1.3,1,0.0,898,1687,2890,12.0,0,0.0,0,1.0,1,2.0,12.0,0.1,105,1,13.0,17,1.0
1104,989,1.8,1,1.0,46,1069,1737,10.0,1,0.0,1,0.0,1,4.0,,0.7,124,1,12.0,8,5.0
1105,1510,2.5,1,0.0,118,1170,887,5.0,0,0.0,0,0.0,1,,47.0,0.7,138,2,13.0,18,6.0
1106,1266,2.6,0,0.0,1187,1595,398,3.0,1,@,1,0.0,0,1.0,18.0,0.4,86,7,2.0,16,8.0
1107,1396,2.4,1,0.0,1191,1347,2389,15.0,0,0.0,1,1.0,0,0.0,46.0,0.1,138,7,1.0,7,3.0
1108,808,2.3,0,0.0,526,1324,3431,13.0,0,1.0,1,1.0,0,3.0,45.0,0.8,161,1,,15,6.0
1109,1542,2.3,0,0.0,346,966,3601,16.0,0,0.0,0,1.0,0,1.0,43.0,0.8,182,2,11.0,14,4.0
1110,745,0.6,1,0.0,89,1538,2459,16.0,1,1.0,0,0.0,1,5.0,35.0,0.8,102,8,10.0,14,1.0
1111,1735,1.9,1,1.0,137,846,3230,9.0,1,1.0,0,1.0,1,0.0,59.0,0.7,148,6,0.0,6,1.0
1112,586,0.5,1,0.0,1226,1389,3646,11.0,1,1.0,1,1.0,0,1.0,57.0,0.3,188,2,5.0,15,4.0
1113,1341,2.1,1,0.0,473,574,2200,15.0,0,1.0,0,0.0,1,0.0,36.0,0.4,107,8,1.0,18,14.0
1114,781,1.3,1,0.0,368,607,3862,9.0,0,0.0,0,,1,1.0,64.0,0.2,88,2,7.0,17,10.0
1115,501,0.5,1,0.0,239,1636,3077,17.0,0,0.0,0,1.0,1,14.0,22.0,0.5,174,6,20.0,17,3.0
1116,1224,1.8,1,1.0,622,709,621,14.0,1,1.0,1,0.0,1,2.0,44.0,0.2,139,2,9.0,11,4.0
1117,1970,1.6,1,1.0,654,882,2372,2.0,1,1.0,0,1.0,0,11.0,58.0,0.3,80,8,19.0,14,12.0
1118,618,2.2,1,1.0,853,1781,2574,5.0,1,1.0,0,1.0,1,0.0,63.0,0.9,138,2,1.0,14,3.0
1119,1537,@,0,1.0,686,1305,2857,2.0,1,1.0,1,1.0,0,11.0,46.0,0.8,158,4,17.0,17,14.0
1120,1018,2.2,0,0.0,992,1433,3143,20.0,0,1.0,0,1.0,0,8.0,16.0,0.6,153,8,,17,12.0
1121,1545,1.3,1,1.0,115,1352,3197,6.0,1,0.0,1,1.0,0,15.0,35.0,0.1,173,5,20.0,14,9.0
1122,1871,2.1,0,1.0,275,1966,2727,11.0,1,0.0,0,,0,4.0,,0.4,144,8,5.0,15,8.0
1123,1729,2.1,1,0.0,461,1178,1519,5.0,1,,1,0.0,1,??,12.0,0.9,186,1,6.0,9,4.0
1124,680,2.1,1,1.0,1428,1500,2438,17.0,1,0.0,0,1.0,1,9.0,9.0,0.1,131,3,11.0,14,2.0
1125,1106,1.9,0,0.0,614,1212,2674,9.0,1,0.0,1,??,1,4.0,54.0,0.7,107,3,9.0,9,3.0
1126,635,0.6,1,1.0,193,989,2107,12.0,1,0.0,0,0.0,1,1.0,50.0,0.3,97,5,13.0,13,12.0
1127,618,0.6,0,0.0,1105,1602,2262,4.0,0,,0,1.0,0,8.0,16.0,0.2,143,1,14.0,16,15.0
1128,1671,0.5,1,0.0,398,1263,815,10.0,1,1.0,1,0.0,0,13.0,5.0,#,179,8,18.0,16,6.0
1129,1562,1.2,1,1.0,480,728,2829,3.0,1,1.0,1,1.0,1,0.0,52.0,0.1,105,7,9.0,13,10.0
1130,1975,1.9,1,0.0,775,1607,3022,19.0,0,0.0,1,1.0,1,2.0,31.0,0.9,151,1,17.0,13,5.0
1131,831,0.7,0,1.0,1482,1490,2573,18.0,1,0.0,1,@,1,2.0,62.0,0.7,134,8,9.0,16,
1132,1524,1.8,1,,154,550,2678,13.0,1,0.0,1,1.0,1,0.0,10.0,0.6,174,4,1.0,16,5.0
1133,1528,1.8,1,1.0,454,1762,1282,11.0,1,1.0,1,0.0,1,3.0,,0.8,129,5,6.0,11,9.0
1134,1447,2.5,1,0.0,737,1455,568,8.0,0,0.0,0,0.0,1,2.0,9.0,0.2,155,8,,12,@
1135,1344,1.5,0,0.0,419,556,2074,5.0,1,,0,0.0,0,@,14.0,0.5,190,1,3.0,8,1.0
1136,564,3.0,1,0.0,853,1737,2227,14.0,1,0.0,1,0.0,0,1.0,8.0,0.7,130,2,3.0,9,2.0
1137,921,0.6,1,0.0,1211,1229,1080,6.0,0,0.0,1,0.0,0,1.0,60.0,0.1,83,2,,10,0.0
1138,1413,,0,0.0,314,1606,2867,,0,1.0,0,1.0,1,2.0,10.0,0.2,200,6,6.0,5,4.0
1139,831,2.4,0,0.0,172,1239,1075,3.0,1,,0,,0,10.0,55.0,0.5,86,6,12.0,12,11.0
1140,802,0.5,1,0.0,527,734,3063,4.0,0,1.0,0,1.0,0,3.0,43.0,,153,5,6.0,17,13.0
1141,1923,1.3,0,0.0,874,1264,2479,15.0,1,1.0,0,1.0,0,3.0,24.0,1.0,86,4,4.0,9,2.0
1142,1193,3.0,0,0.0,674,864,2394,14.0,1,1.0,0,1.0,1,10.0,56.0,0.4,196,3,17.0,19,11.0
1143,904,1.2,1,1.0,657,1014,2814,19.0,1,0.0,0,1.0,1,,31.0,0.8,112,3,11.0,13,3.0
1144,1285,2.4,0,1.0,475,500,2094,10.0,1,0.0,0,0.0,0,1.0,51.0,,140,7,2.0,8,0.0
1145,1635,2.6,1,1.0,1209,1411,2315,2.0,1,1.0,0,1.0,0,0.0,2.0,0.6,182,4,0.0,10,1.0
1146,1923,,1,1.0,15,525,2519,16.0,1,0.0,1,1.0,0,5.0,,0.9,154,4,6.0,13,0.0
1147,1851,1.9,1,1.0,293,1967,735,14.0,1,0.0,1,0.0,1,,12.0,0.9,198,6,11.0,7,6.0
1148,727,1.5,0,1.0,813,1377,1891,7.0,1,0.0,1,0.0,1,0.0,32.0,1.0,131,7,1.0,19,13.0
1149,1396,1.5,1,1.0,173,1843,1386,8.0,1,1.0,1,0.0,0,0.0,44.0,0.1,118,6,1.0,7,1.0
1150,877,#,1,1.0,457,652,3260,6.0,1,0.0,0,1.0,0,9.0,46.0,0.8,135,1,14.0,14,
1151,696,2.4,0,1.0,533,797,2022,4.0,1,0.0,1,0.0,1,11.0,35.0,0.2,103,3,13.0,14,11.0
1152,1009,1.0,1,0.0,912,1043,1716,15.0,0,,0,,1,2.0,2.0,0.6,102,8,14.0,7,5.0
1153,1526,1.1,1,1.0,798,1418,3317,8.0,1,1.0,1,1.0,0,2.0,38.0,0.3,116,5,6.0,7,1.0
1154,987,,1,0.0,412,565,1454,8.0,1,1.0,0,0.0,0,1.0,20.0,0.8,192,7,3.0,11,3.0
1155,1414,2.2,1,1.0,130,887,2290,12.0,1,1.0,0,0.0,1,0.0,49.0,0.5,101,4,1.0,13,0.0
1156,1732,0.8,0,0.0,201,656,3940,20.0,0,1.0,1,1.0,0,2.0,61.0,0.3,172,5,3.0,17,11.0
1157,1587,0.5,0,0.0,299,874,461,4.0,1,0.0,1,0.0,1,0.0,50.0,0.9,148,8,??,17,4.0
1158,1097,,0,,1277,1352,2219,12.0,1,0.0,1,1.0,0,10.0,21.0,0.1,160,7,15.0,15,6.0
1159,504,2.8,1,0.0,626,1195,470,16.0,1,0.0,0,0.0,0,0.0,40.0,0.5,178,3,0.0,6,0.0
1160,1159,2.7,0,1.0,378,751,2495,9.0,1,1.0,1,1.0,0,13.0,28.0,0.2,80,8,,10,0.0
1161,1910,1.4,0,0.0,333,639,2944,2.0,1,1.0,1,1.0,0,0.0,29.0,0.6,146,7,2.0,8,7.0
1162,865,1.2,1,0.0,805,1804,2361,19.0,1,0.0,1,1.0,0,8.0,59.0,0.1,159,3,9.0,16,11.0
1163,1930,2.0,0,0.0,1901,1920,1783,13.0,0,0.0,1,1.0,1,11.0,16.0,0.8,186,8,12.0,17,3.0
1164,860,1.3,1,1.0,1573,1581,2832,20.0,1,1.0,1,1.0,1,8.0,40.0,0.7,170,3,13.0,13,7.0
1165,1268,2.9,0,1.0,360,912,931,20.0,1,1.0,0,0.0,1,,42.0,0.9,182,6,17.0,11,5.0
1166,999,1.8,1,1.0,20,745,1344,5.0,1,_,0,0.0,1,0.0,,0.1,167,4,1.0,17,10.0
1167,622,0.7,0,1.0,98,511,3916,5.0,1,0.0,1,1.0,0,0.0,9.0,0.3,127,2,0.0,13,1.0
1168,1250,1.4,0,0.0,703,1011,1882,14.0,0,0.0,0,0.0,1,8.0,44.0,0.2,182,7,20.0,14,1.0
1169,763,0.5,0,1.0,273,1278,2865,9.0,1,1.0,1,1.0,1,9.0,51.0,0.3,104,5,12.0,11,6.0
1170,1100,1.6,0,0.0,919,1344,757,16.0,1,1.0,1,0.0,1,12.0,15.0,0.1,112,8,14.0,12,??
1171,815,2.0,1,0.0,982,1291,3469,6.0,1,0.0,1,1.0,0,4.0,51.0,0.3,85,6,12.0,5,4.0
1172,618,0.5,1,1.0,879,896,2399,17.0,1,1.0,1,0.0,1,2.0,57.0,0.2,88,3,7.0,18,15.0
1173,553,2.2,1,1.0,1287,1892,3300,20.0,1,0.0,0,1.0,1,0.0,18.0,0.7,136,2,1.0,12,10.0
1174,673,2.2,1,0.0,1109,1247,2719,9.0,1,1.0,1,,1,2.0,3.0,0.4,84,2,9.0,19,2.0
1175,563,2.0,1,0.0,211,684,3012,15.0,1,0.0,0,1.0,0,3.0,47.0,0.3,115,7,N/A,14,4.0
1176,1590,1.5,1,1.0,1058,1109,2836,4.0,1,0.0,0,1.0,0,12.0,14.0,0.5,187,4,15.0,6,5.0
1177,1031,2.1,1,1.0,532,1247,2385,16.0,1,0.0,0,1.0,1,2.0,11.0,_,121,2,9.0,11,7.0
1178,909,0.5,1,0.0,290,773,594,4.0,1,1.0,1,0.0,1,9.0,30.0,0.4,97,3,10.0,12,0.0
1179,1880,,0,1.0,890,1019,2968,3.0,1,1.0,0,1.0,0,0.0,7.0,0.6,104,4,1.0,9,0.0
1180,1479,1.8,1,1.0,327,645,3762,5.0,1,0.0,0,1.0,1,0.0,24.0,0.1,146,6,,12,10.0
1181,1271,1.5,1,0.0,1260,1788,892,20.0,0,1.0,0,0.0,0,,2.0,0.9,161,1,1.0,15,13.0
1182,709,1.9,0,1.0,570,1422,467,5.0,1,1.0,1,N/A,0,,13.0,0.1,81,8,15.0,17,11.0
1183,1744,2.8,0,1.0,621,1558,345,14.0,1,0.0,0,0.0,0,0.0,62.0,0.7,158,1,0.0,10,6.0
1184,1314,2.2,0,1.0,328,1858,3033,17.0,1,1.0,1,1.0,1,0.0,40.0,0.8,116,7,1.0,9,8.0
1185,1136,0.5,0,1.0,1307,1767,2110,16.0,1,0.0,1,,0,0.0,,0.9,150,6,2.0,9,5.0
1186,1039,2.7,0,0.0,497,618,3105,N/A,0,1.0,1,1.0,1,,56.0,0.3,125,8,13.0,14,8.0
1187,1300,0.5,0,0.0,219,1037,874,10.0,1,1.0,0,0.0,1,5.0,62.0,,156,6,7.0,15,3.0
1188,732,2.3,1,1.0,1163,1554,3681,15.0,1,1.0,1,,1,7.0,39.0,0.6,188,7,11.0,19,3.0
1189,511,0.7,1,1.0,24,759,3865,7.0,1,,1,1.0,0,1.0,52.0,0.7,180,2,10.0,8,3.0
1190,1092,0.5,1,0.0,468,571,737,11.0,0,1.0,0,0.0,1,10.0,11.0,0.5,167,3,14.0,14,4.0
1191,921,,1,,1272,1469,3153,11.0,1,1.0,0,1.0,1,12.0,10.0,0.1,170,7,18.0,8,2.0
1192,1030,0.5,0,1.0,503,551,2800,12.0,1,0.0,1,1.0,1,4.0,37.0,0.7,147,1,8.0,8,6.0
1193,1130,1.8,1,0.0,1495,1579,315,#,1,1.0,0,0.0,0,0.0,27.0,,101,1,8.0,14,5.0
1194,1299,2.8,1,0.0,1333,1838,1412,20.0,0,1.0,1,0.0,0,2.0,60.0,,187,8,6.0,13,1.0
1195,1009,2.8,1,1.0,267,1841,2286,13.0,1,0.0,0,,1,7.0,2.0,0.6,115,7,,19,
1196,1735,1.8,1,0.0,149,876,2392,19.0,1,0.0,1,1.0,0,16.0,34.0,0.1,140,2,17.0,17,15.0
1197,1129,2.8,1,0.0,1070,1079,1857,5.0,1,1.0,1,0.0,1,0.0,49.0,0.5,185,2,2.0,8,4.0
1198,708,1.9,0,0.0,206,620,1419,16.0,1,1.0,1,0.0,0,0.0,26.0,0.3,116,7,1.0,10,6.0
1199,894,0.7,0,1.0,158,747,3305,2.0,1,0.0,0,1.0,0,2.0,58.0,0.1,123,2,3.0,12,7.0
1200,530,2.4,0,0.0,48,1012,959,6.0,0,1.0,0,0.0,0,1.0,32.0,0.3,88,6,_,17,7.0
1201,1481,2.0,1,0.0,249,522,2635,4.0,1,0.0,1,1.0,1,0.0,35.0,,105,3,0.0,17,16.0
1202,1068,@,1,1.0,935,1499,1754,9.0,1,0.0,1,0.0,0,0.0,45.0,0.6,194,5,1.0,17,7.0
1203,1487,0.5,0,1.0,140,768,2563,,1,0.0,0,1.0,0,6.0,57.0,0.7,84,3,12.0,18,N/A
1204,1524,2.5,1,1.0,184,740,1936,9.0,1,1.0,1,0.0,0,11.0,41.0,1.0,96,4,20.0,7,0.0
1205,1093,1.9,1,1.0,238,807,1869,4.0,1,1.0,1,,0,2.0,22.0,0.3,196,8,14.0,8,5.0
1206,1816,1.6,1,,800,1089,3637,16.0,0,0.0,1,1.0,1,0.0,50.0,0.1,186,5,2.0,11,7.0
1207,627,1.8,0,0.0,211,507,896,14.0,0,0.0,0,0.0,0,2.0,20.0,0.8,142,3,8.0,17,6.0
1208,989,,0,1.0,670,804,2349,20.0,1,0.0,1,0.0,1,13.0,51.0,0.4,132,3,15.0,10,1.0
1209,1895,0.5,0,1.0,725,1335,774,6.0,1,1.0,0,0.0,0,2.0,5.0,0.7,134,1,11.0,15,4.0
1210,805,1.7,1,1.0,81,1544,3397,2.0,1,0.0,0,1.0,1,#,N/A,0.9,168,3,10.0,7,6.0
1211,713,1.6,0,@,1211,1378,485,4.0,1,1.0,1,0.0,1,7.0,2.0,0.4,181,8,9.0,10,6.0
1212,864,2.5,0,1.0,1362,1378,3964,12.0,1,1.0,0,1.0,0,10.0,_,0.7,148,4,15.0,13,8.0
1213,1177,0.9,0,0.0,945,1923,1887,11.0,1,#,1,0.0,0,1.0,11.0,1.0,181,4,7.0,8,5.0
1214,582,0.5,0,??,1043,1702,2977,20.0,0,1.0,1,1.0,0,8.0,32.0,N/A,107,3,11.0,6,1.0
1215,1898,1.8,1,1.0,444,739,2114,19.0,1,1.0,1,1.0,0,3.0,56.0,0.2,185,7,4.0,10,5.0
1216,1158,0.7,1,1.0,311,1796,1542,15.0,1,0.0,1,0.0,0,1.0,29.0,0.7,123,2,20.0,17,9.0
1217,1451,0.5,0,1.0,812,1456,3038,18.0,1,0.0,1,1.0,1,5.0,57.0,0.6,181,8,12.0,15,7.0
1218,1820,1.4,0,0.0,202,1884,2481,11.0,0,0.0,0,1.0,1,,51.0,0.9,163,7,_,11,9.0
1219,984,0.5,1,,531,707,841,16.0,1,0.0,0,0.0,0,3.0,9.0,0.8,140,3,20.0,18,15.0
1220,580,#,1,0.0,404,898,3565,8.0,1,0.0,1,1.0,1,0.0,24.0,0.4,135,4,5.0,12,11.0
1221,1263,2.0,0,0.0,954,1609,1958,4.0,1,1.0,1,1.0,1,@,5.0,0.4,146,6,@,9,6.0
1222,1237,0.5,0,,274,603,2454,8.0,1,1.0,1,1.0,0,2.0,27.0,0.1,87,8,5.0,14,0.0
1223,514,,0,1.0,956,1723,3392,5.0,1,1.0,1,1.0,1,7.0,37.0,0.1,172,1,9.0,12,8.0
1224,1515,2.6,0,1.0,1438,1593,262,20.0,1,#,0,0.0,0,0.0,56.0,0.9,184,3,1.0,14,4.0
1225,721,0.5,1,1.0,1446,1988,530,8.0,1,0.0,1,0.0,0,,6.0,0.4,194,4,_,8,4.0
1226,603,,1,0.0,692,1057,3703,9.0,0,0.0,1,1.0,1,3.0,35.0,0.7,126,3,16.0,13,1.0
1227,1426,2.5,0,1.0,777,1032,2562,3.0,1,0.0,0,1.0,1,2.0,55.0,0.4,109,1,7.0,5,1.0
1228,1820,1.7,1,1.0,1157,1951,574,18.0,1,1.0,0,0.0,1,0.0,64.0,0.6,161,1,3.0,10,
1229,1215,1.0,0,0.0,454,1473,2632,15.0,0,0.0,1,1.0,0,4.0,16.0,0.1,130,4,,7,
1230,697,2.7,1,,478,1477,259,4.0,1,1.0,1,0.0,0,5.0,20.0,0.4,173,2,6.0,12,6.0
1231,717,0.5,1,0.0,217,1106,688,,0,1.0,0,0.0,1,4.0,10.0,0.6,198,1,5.0,10,7.0
1232,1348,2.0,1,0.0,468,741,2554,??,0,1.0,0,1.0,1,5.0,36.0,0.3,145,6,6.0,19,1.0
1233,1164,2.6,1,0.0,1107,1656,3859,17.0,0,1.0,0,1.0,1,0.0,61.0,N/A,88,1,6.0,11,10.0
1234,578,0.5,0,1.0,626,1134,2977,5.0,1,1.0,1,1.0,1,9.0,62.0,0.3,170,5,13.0,15,12.0
1235,1971,0.5,1,0.0,485,922,571,??,1,1.0,0,0.0,1,0.0,40.0,0.3,186,7,19.0,8,7.0
1236,1794,0.5,1,1.0,43,627,402,14.0,1,0.0,1,0.0,1,5.0,55.0,0.5,86,7,7.0,14,#
1237,1558,2.5,0,1.0,322,1385,878,17.0,1,1.0,1,0.0,1,2.0,32.0,0.1,114,5,3.0,16,5.0
1238,1597,0.9,0,1.0,880,1145,2130,15.0,1,1.0,0,1.0,1,4.0,4.0,0.5,85,1,19.0,8,3.0
1239,1240,1.6,0,0.0,1511,1756,3260,17.0,0,0.0,1,1.0,0,_,39.0,_,146,2,9.0,13,1.0
1240,1994,0.8,1,1.0,667,711,454,6.0,1,??,0,0.0,1,2.0,7.0,0.6,88,8,4.0,11,8.0
1241,1221,2.3,0,1.0,765,1899,2638,14.0,1,??,1,1.0,0,7.0,35.0,0.4,152,7,19.0,19,16.0
1242,989,1.6,1,1.0,614,679,2819,5.0,1,0.0,1,1.0,1,11.0,24.0,0.6,156,8,,16,13.0
1243,1180,1.2,0,1.0,925,1252,1464,20.0,1,1.0,1,0.0,1,5.0,50.0,1.0,144,4,20.0,7,3.0
1244,718,2.8,0,0.0,1185,1387,1824,3.0,1,1.0,0,0.0,0,10.0,??,0.8,113,6,13.0,11,9.0
1245,1670,1.6,1,0.0,1706,1886,876,5.0,1,1.0,0,0.0,1,0.0,47.0,0.8,139,8,15.0,16,0.0
1246,534,2.5,0,1.0,347,1477,2706,18.0,1,1.0,0,1.0,1,1.0,21.0,0.3,164,7,9.0,7,5.0
1247,1566,0.5,1,0.0,1603,1930,659,13.0,1,1.0,1,0.0,1,0.0,20.0,0.5,126,2,0.0,14,9.0
1248,1935,0.5,0,1.0,806,860,455,6.0,1,0.0,1,0.0,0,0.0,29.0,0.6,124,5,9.0,9,2.0
1249,504,,1,0.0,1207,1539,2378,2.0,1,0.0,0,1.0,1,2.0,,0.4,163,2,10.0,17,11.0
1250,913,1.7,1,1.0,431,1144,2278,18.0,1,1.0,0,0.0,0,,41.0,0.3,103,1,14.0,15,3.0
1251,1317,1.8,1,0.0,179,613,3436,5.0,0,1.0,1,1.0,0,2.0,43.0,0.5,113,5,3.0,16,13.0
1252,917,0.5,0,1.0,423,909,3424,13.0,1,1.0,0,1.0,1,1.0,31.0,0.5,88,6,2.0,19,2.0
1253,712,2.5,1,0.0,1131,1743,401,10.0,1,0.0,1,0.0,0,1.0,49.0,0.6,99,6,3.0,5,0.0
1254,1083,1.0,0,,925,1469,681,19.0,1,1.0,1,0.0,0,,52.0,0.9,126,2,20.0,19,18.0
1255,1039,0.6,0,,62,544,3212,7.0,1,0.0,1,1.0,0,5.0,6.0,0.1,136,6,8.0,15,7.0
1256,1747,0.5,0,0.0,800,873,3105,10.0,1,0.0,0,1.0,0,4.0,13.0,0.7,185,6,12.0,7,1.0
1257,1449,,1,0.0,211,947,2036,,0,1.0,0,0.0,1,0.0,52.0,0.6,105,6,0.0,5,1.0
1258,1872,0.5,1,0.0,81,1389,3153,5.0,1,1.0,0,1.0,1,14.0,49.0,0.2,139,7,18.0,16,15.0
1259,1796,1.6,1,0.0,667,798,1642,3.0,0,1.0,1,0.0,0,5.0,7.0,_,101,4,6.0,9,4.0
1260,1097,1.4,0,0.0,405,519,509,12.0,1,0.0,0,0.0,0,0.0,60.0,,181,1,17.0,15,12.0
1261,1562,0.5,1,1.0,678,1676,3465,6.0,1,1.0,0,1.0,0,1.0,20.0,0.8,172,8,10.0,16,11.0
1262,1433,2.3,0,1.0,1619,1651,3900,2.0,1,0.0,1,1.0,1,_,27.0,,153,7,12.0,18,16.0
1263,740,1.8,0,0.0,935,1147,1105,,0,1.0,1,0.0,0,1.0,12.0,0.2,123,1,11.0,7,6.0
1264,676,2.2,0,1.0,864,1011,2064,6.0,1,0.0,0,0.0,0,1.0,39.0,0.2,84,1,5.0,13,7.0
1265,503,1.8,1,1.0,1495,1688,3117,9.0,1,0.0,1,1.0,1,1.0,13.0,0.7,131,1,4.0,19,6.0
1266,1020,1.5,0,1.0,870,1613,1142,8.0,1,0.0,1,0.0,0,??,7.0,0.7,96,3,18.0,13,9.0
1267,896,1.0,1,1.0,1379,1469,1060,4.0,1,1.0,1,0.0,0,3.0,4.0,0.3,111,1,4.0,12,10.0
1268,1824,0.8,0,1.0,1055,1738,2381,5.0,1,0.0,0,1.0,1,4.0,19.0,0.9,143,2,5.0,14,1.0
1269,1512,#,1,1.0,220,1838,3366,11.0,1,0.0,1,1.0,0,1.0,54.0,0.4,134,3,2.0,7,3.0
1270,1053,2.9,0,0.0,419,1261,1339,14.0,0,0.0,1,0.0,0,7.0,42.0,,126,6,17.0,17,0.0
1271,1944,1.8,1,1.0,1111,1362,2560,8.0,1,0.0,0,1.0,1,0.0,31.0,0.8,87,4,10.0,7,3.0
1272,1174,0.7,1,1.0,1097,1461,285,3.0,1,0.0,1,0.0,0,1.0,N/A,0.8,91,2,,19,7.0
1273,627,1.6,1,1.0,447,819,2476,10.0,1,0.0,0,0.0,1,3.0,12.0,0.2,131,7,17.0,17,1.0
1274,1602,2.7,0,1.0,273,1062,1862,2.0,1,0.0,1,,0,4.0,46.0,0.6,118,1,5.0,16,9.0
1275,1733,1.5,1,1.0,590,997,3488,10.0,1,1.0,1,1.0,1,4.0,6.0,,170,1,,6,4.0
1276,586,1.4,1,1.0,116,598,3178,10.0,1,#,1,@,0,10.0,8.0,0.5,142,8,14.0,9,7.0
1277,1528,2.4,0,0.0,306,564,733,14.0,1,1.0,0,0.0,0,2.0,37.0,0.2,156,8,3.0,15,
1278,875,0.7,0,0.0,300,1316,756,6.0,0,N/A,0,0.0,0,2.0,23.0,0.1,110,7,7.0,14,5.0
1279,1602,0.6,0,0.0,1259,1746,3622,17.0,0,1.0,1,1.0,0,12.0,58.0,0.4,170,1,,17,2.0
1280,1426,1.6,0,1.0,1573,1694,1277,5.0,1,0.0,0,0.0,0,4.0,12.0,0.7,174,5,16.0,14,9.0
1281,1370,1.4,0,1.0,1392,1783,3703,,1,,0,1.0,0,5.0,6.0,0.2,158,6,8.0,13,10.0
1282,609,0.5,0,1.0,113,1524,1905,18.0,1,1.0,1,0.0,1,4.0,10.0,0.1,81,6,#,16,3.0
1283,840,,1,1.0,526,1728,2636,6.0,1,1.0,0,1.0,0,@,15.0,0.3,178,6,,12,2.0
1284,991,2.0,0,1.0,1209,1678,2014,10.0,1,0.0,0,1.0,0,2.0,12.0,,158,5,6.0,11,9.0
